side,firstblood,firstdragon,void_grubs,opp_void_grubs,firsttower,turretplates,opp_turretplates,golddiffat10,xpdiffat10,killsat10,opp_killsat10,golddiffat15,xpdiffat15,killsat15,opp_killsat15,result
0,1,1,0,3,0,0,6,-273,-920,5,6,-2025,-1314,11,13,0
1,1,0,6,0,0,1,3,188,-498,2,0,-936,-2351,5,3,0
0,0,1,0,6,1,3,1,-188,498,0,2,936,2351,3,5,1
1,0,0,6,0,1,6,4,356,-23,3,3,796,1138,3,3,0
0,1,1,0,6,0,4,6,-356,23,3,3,-796,-1138,3,3,1
1,1,0,3,3,1,6,1,640,400,2,2,1527,1764,4,3,1
0,0,1,3,3,0,1,6,-640,-400,2,2,-1527,-1764,3,4,0
1,1,0,6,0,0,9,7,901,668,4,2,1025,1243,7,4,0
0,0,1,0,6,1,7,9,-901,-668,2,4,-1025,-1243,4,7,1
1,1,0,3,3,1,7,2,1510,833,4,4,4455,2527,10,7,1
0,0,1,3,3,0,2,7,-1510,-833,4,4,-4455,-2527,7,10,0
1,1,0,6,0,1,3,1,2048,1001,6,1,2508,2054,9,1,1
0,0,1,0,6,0,1,3,-2048,-1001,1,6,-2508,-2054,1,9,0
1,1,1,0,6,0,1,8,-1489,-1228,3,3,-4203,-3110,3,5,0
0,0,0,6,0,1,8,1,1489,1228,3,3,4203,3110,5,3,1
1,1,1,6,0,1,8,2,1897,871,5,2,2641,1285,7,4,0
0,0,0,0,6,0,2,8,-1897,-871,2,5,-2641,-1285,4,7,1
1,0,0,6,0,0,1,6,-927,-167,1,3,-4209,-2721,2,7,0
0,1,1,0,6,1,6,1,927,167,3,1,4209,2721,7,2,1
1,1,1,0,6,0,4,10,-230,-1395,5,3,-2049,894,12,10,1
0,0,0,6,0,1,10,4,230,1395,3,5,2049,-894,10,12,0
1,0,0,1,5,0,4,5,-1744,-184,2,6,-3120,-217,5,7,0
0,1,1,5,1,1,5,4,1744,184,6,2,3120,217,7,5,1
1,0,0,0,6,0,2,6,-1641,-497,2,5,-3356,-1398,2,6,1
0,1,1,6,0,1,6,2,1641,497,5,2,3356,1398,6,2,0
1,1,0,6,0,0,2,3,207,770,0,0,660,950,1,0,0
0,0,1,0,6,1,3,2,-207,-770,0,0,-660,-950,0,1,1
1,0,0,3,3,1,6,1,342,-607,0,1,-1326,-2554,0,7,0
0,1,1,3,3,0,1,6,-342,607,1,0,1326,2554,7,0,1
1,1,1,3,3,1,7,8,2816,-1174,3,1,1292,-2858,3,2,1
0,0,0,3,3,0,8,7,-2816,1174,1,3,-1292,2858,2,3,0
1,0,0,6,0,0,4,5,823,263,2,1,41,-318,3,3,1
0,1,1,0,6,1,5,4,-823,-263,1,2,-41,318,3,3,0
1,1,1,1,5,0,7,2,-445,-796,3,5,955,1100,8,8,1
0,0,0,5,1,1,2,7,445,796,5,3,-955,-1100,8,8,0
1,0,1,3,3,0,6,11,-1800,-244,1,2,-1339,744,5,4,1
0,1,0,3,3,1,11,6,1800,244,2,1,1339,-744,4,5,0
1,1,1,6,0,0,3,3,700,367,1,0,-1030,-997,2,2,1
0,0,0,0,6,1,3,3,-700,-367,0,1,1030,997,2,2,0
1,0,0,5,1,1,4,9,-1574,413,0,3,-1592,1131,2,6,0
0,1,1,1,5,0,9,4,1574,-413,3,0,1592,-1131,6,2,1
1,1,1,5,1,0,1,3,-129,827,1,1,-1042,1731,2,2,0
0,0,0,1,5,1,3,1,129,-827,1,1,1042,-1731,2,2,1
1,0,0,0,6,1,7,1,-392,-1547,0,3,1212,-1419,2,4,1
0,1,1,6,0,0,1,7,392,1547,3,0,-1212,1419,4,2,0
1,1,1,4,2,0,2,8,-1723,-1638,1,1,-3323,-1108,1,1,0
0,0,0,2,4,1,8,2,1723,1638,1,1,3323,1108,1,1,1
1,1,0,6,0,1,11,2,830,851,1,2,4792,2940,4,2,1
0,0,1,0,6,0,2,11,-830,-851,2,1,-4792,-2940,2,4,0
1,0,0,6,0,1,6,2,168,-638,0,0,2396,205,5,3,0
0,1,1,0,6,0,2,6,-168,638,0,0,-2396,-205,3,5,1
1,1,0,4,2,1,1,2,-648,-909,3,4,-1598,-1587,7,10,1
0,0,1,2,4,0,2,1,648,909,4,3,1598,1587,10,7,0
1,0,1,3,3,0,3,7,-713,158,0,1,-2871,-1308,1,5,0
0,1,0,3,3,1,7,3,713,-158,1,0,2871,1308,5,1,1
1,1,1,1,5,0,2,8,-944,-441,1,3,-1084,292,4,3,0
0,0,0,5,1,1,8,2,944,441,3,1,1084,-292,3,4,1
1,0,0,3,3,0,14,8,1334,963,4,3,5805,4153,8,3,1
0,1,1,3,3,1,8,14,-1334,-963,3,4,-5805,-4153,3,8,0
1,1,0,6,0,1,9,5,1169,-539,4,2,1873,-963,4,2,1
0,0,1,0,6,0,5,9,-1169,539,2,4,-1873,963,2,4,0
1,0,1,2,4,1,9,11,-1322,-2963,2,4,-1218,-536,5,6,1
0,1,0,4,2,0,11,9,1322,2963,4,2,1218,536,6,5,0
1,1,0,3,3,1,4,3,949,246,2,0,1349,-801,3,1,0
0,0,1,3,3,0,3,4,-949,-246,0,2,-1349,801,1,3,1
1,0,0,5,1,1,7,4,646,1253,1,3,2887,1234,5,4,1
0,1,1,1,5,0,4,7,-646,-1253,3,1,-2887,-1234,4,5,0
1,1,0,4,2,0,5,6,124,-218,0,0,319,25,2,1,1
0,0,1,2,4,1,6,5,-124,218,0,0,-319,-25,1,2,0
1,0,0,5,1,1,1,1,-16,675,0,1,2233,1946,5,3,1
0,1,1,1,5,0,1,1,16,-675,1,0,-2233,-1946,3,5,0
1,1,0,6,0,1,8,1,1342,862,7,7,1397,-29,12,14,0
0,0,1,0,6,0,1,8,-1342,-862,7,7,-1397,29,14,12,1
1,0,0,5,1,1,2,0,328,-18,2,1,13,-1788,4,5,0
0,1,1,1,5,0,0,2,-328,18,1,2,-13,1788,5,4,1
1,0,1,1,5,0,6,7,-547,474,1,1,-1128,-382,3,3,0
0,1,0,5,1,1,7,6,547,-474,1,1,1128,382,3,3,1
1,1,0,6,0,1,10,5,583,846,1,3,-1529,-1376,3,10,0
0,0,1,0,6,0,5,10,-583,-846,3,1,1529,1376,10,3,1
1,1,0,4,2,0,6,5,801,282,1,0,-703,-599,1,2,1
0,0,1,2,4,1,5,6,-801,-282,0,1,703,599,2,1,0
1,1,1,5,1,1,4,2,576,434,0,0,-54,-1348,2,3,1
0,0,0,1,5,0,2,4,-576,-434,0,0,54,1348,3,2,0
1,1,0,0,6,0,5,3,-240,-1456,2,2,-418,-636,4,4,0
0,0,1,6,0,1,3,5,240,1456,2,2,418,636,4,4,1
1,0,1,3,3,0,4,4,-1654,-987,0,4,-1149,-1131,2,5,1
0,1,0,3,3,1,4,4,1654,987,4,0,1149,1131,5,2,0
1,1,0,4,2,1,10,5,1781,861,6,5,4529,1164,11,5,1
0,0,1,2,4,0,5,10,-1781,-861,5,6,-4529,-1164,5,11,0
1,1,0,6,0,1,10,2,3712,2582,5,1,8318,4035,14,3,1
0,0,1,0,6,0,2,10,-3712,-2582,1,5,-8318,-4035,3,14,0
1,1,0,6,0,0,2,4,1875,902,8,3,1442,361,12,6,0
0,0,1,0,6,1,4,2,-1875,-902,3,8,-1442,-361,6,12,1
1,0,1,6,0,1,8,5,244,-700,1,1,2142,-337,4,3,1
0,1,0,0,6,0,5,8,-244,700,1,1,-2142,337,3,4,0
1,1,0,4,2,0,4,7,-470,-635,2,2,-1944,-1197,2,3,0
0,0,1,2,4,1,7,4,470,635,2,2,1944,1197,3,2,1
1,0,0,5,1,1,4,4,127,1512,2,3,-403,-576,2,4,1
0,1,1,1,5,0,4,4,-127,-1512,3,2,403,576,4,2,0
1,1,0,6,0,1,10,2,778,478,1,1,3538,271,1,1,1
0,0,1,0,6,0,2,10,-778,-478,1,1,-3538,-271,1,1,0
1,0,1,0,6,0,0,10,-4000,-3551,4,7,-11490,-7962,5,15,0
0,1,0,6,0,1,10,0,4000,3551,7,4,11490,7962,15,5,1
1,0,0,2,1,1,11,3,4552,2834,8,2,5430,2083,17,10,1
0,1,1,1,2,0,3,11,-4552,-2834,2,8,-5430,-2083,10,17,0
1,1,1,2,4,1,3,0,1637,986,3,1,1411,484,4,4,1
0,0,0,4,2,0,0,3,-1637,-986,1,3,-1411,-484,4,4,0
1,1,0,6,0,0,2,3,742,1506,3,2,0,1808,5,6,0
0,0,1,0,6,1,3,2,-742,-1506,2,3,0,-1808,6,5,1
1,1,1,5,1,1,8,1,2411,1065,3,0,7484,4942,13,3,1
0,0,0,1,5,0,1,8,-2411,-1065,0,3,-7484,-4942,3,13,0
1,0,0,6,0,1,8,5,1232,1710,4,1,2607,1895,5,2,1
0,1,1,0,6,0,5,8,-1232,-1710,1,4,-2607,-1895,2,5,0
1,0,1,2,4,0,1,3,-86,-237,3,4,-186,186,6,7,1
0,1,0,4,2,1,3,1,86,237,4,3,186,-186,7,6,0
1,0,0,0,6,0,3,7,-2793,-1320,1,5,-2926,-534,3,6,0
0,1,1,6,0,1,7,3,2793,1320,5,1,2926,534,6,3,1
1,0,1,3,3,0,1,4,-501,-211,1,1,1031,1643,5,2,1
0,1,0,3,3,1,4,1,501,211,1,1,-1031,-1643,2,5,0
1,0,0,6,0,0,6,7,-590,-172,3,3,-1237,-1567,5,5,0
0,1,1,0,6,1,7,6,590,172,3,3,1237,1567,5,5,1
1,1,0,6,0,1,7,4,1041,776,1,0,4112,2985,5,2,0
0,0,1,0,6,0,4,7,-1041,-776,0,1,-4112,-2985,2,5,1
1,0,0,3,3,0,2,2,-1655,-1373,0,1,-3920,-3401,1,5,0
0,1,1,3,3,1,2,2,1655,1373,1,0,3920,3401,5,1,1
1,0,0,4,2,1,8,0,3266,2213,7,2,5468,3207,11,5,0
0,1,1,2,4,0,0,8,-3266,-2213,2,7,-5468,-3207,5,11,1
1,0,0,3,3,0,3,2,328,274,3,4,-1813,-3073,3,9,1
0,1,1,3,3,1,2,3,-328,-274,4,3,1813,3073,9,3,0
1,1,0,1,2,1,8,7,1892,-54,6,3,5145,1938,11,3,1
0,0,1,2,1,0,7,8,-1892,54,3,6,-5145,-1938,3,11,0
1,1,0,6,0,1,10,1,1734,1139,6,3,5038,1855,9,5,1
0,0,1,0,6,0,1,10,-1734,-1139,3,6,-5038,-1855,5,9,0
1,0,0,3,3,0,1,8,-4776,-1675,3,10,-7704,-2496,6,16,0
0,1,1,3,3,1,8,1,4776,1675,10,3,7704,2496,16,6,1
1,0,1,3,3,1,0,2,721,828,3,1,1181,752,3,2,0
0,1,0,3,3,0,2,0,-721,-828,1,3,-1181,-752,2,3,1
1,0,0,4,2,0,1,4,403,-421,5,3,-998,-1846,8,6,1
0,1,1,2,4,1,4,1,-403,421,3,5,998,1846,6,8,0
1,0,0,6,0,1,12,1,3157,3441,7,5,4347,3105,8,9,1
0,1,1,0,6,0,1,12,-3157,-3441,5,7,-4347,-3105,9,8,0
1,1,0,6,0,1,11,4,2061,710,12,9,4332,908,20,14,1
0,0,1,0,6,0,4,11,-2061,-710,9,12,-4332,-908,14,20,0
1,0,0,3,3,0,1,8,-1695,-1770,1,4,-4637,-3251,2,5,0
0,1,1,3,3,1,8,1,1695,1770,4,1,4637,3251,5,2,1
1,1,0,0,6,0,2,4,9,-1366,3,2,-904,-1816,6,6,0
0,0,1,6,0,1,4,2,-9,1366,2,3,904,1816,6,6,1
1,1,0,3,3,0,1,11,-4834,-1877,1,12,-9657,-5901,1,18,0
0,0,1,3,3,1,11,1,4834,1877,12,1,9657,5901,18,1,1
1,1,0,6,0,1,9,4,1267,915,8,5,6105,2252,16,6,0
0,0,1,0,6,0,4,9,-1267,-915,5,8,-6105,-2252,6,16,1
1,0,1,6,0,1,10,4,1870,1745,10,6,4405,3719,16,9,1
0,1,0,0,6,0,4,10,-1870,-1745,6,10,-4405,-3719,9,16,0
1,1,0,6,0,1,14,4,3948,924,8,2,8188,2659,13,4,1
0,0,1,0,6,0,4,14,-3948,-924,2,8,-8188,-2659,4,13,0
1,1,1,5,1,1,3,4,835,275,7,4,-1335,-1924,9,9,0
0,0,0,1,5,0,4,3,-835,-275,4,7,1335,1924,9,9,1
1,1,1,5,1,1,6,6,1248,1164,6,4,2278,2109,9,6,1
0,0,0,1,5,0,6,6,-1248,-1164,4,6,-2278,-2109,6,9,0
1,1,1,0,6,0,5,4,-593,-662,0,0,-1360,-3188,1,5,0
0,0,0,6,0,1,4,5,593,662,0,0,1360,3188,5,1,1
1,1,0,3,3,0,8,6,168,310,2,3,876,1615,4,5,1
0,0,1,3,3,1,6,8,-168,-310,3,2,-876,-1615,5,4,0
1,1,0,3,3,1,5,6,-1075,-1585,1,1,-1766,-5172,1,3,0
0,0,1,3,3,0,6,5,1075,1585,1,1,1766,5172,3,1,1
1,1,0,3,0,1,2,1,1356,295,3,1,2505,648,8,4,1
0,0,1,0,3,0,1,2,-1356,-295,1,3,-2505,-648,4,8,0
1,1,1,6,0,1,9,1,2726,858,4,1,4725,1893,6,2,1
0,0,0,0,6,0,1,9,-2726,-858,1,4,-4725,-1893,2,6,0
1,0,1,2,4,1,9,7,-1160,-245,3,8,585,391,8,12,1
0,1,0,4,2,0,7,9,1160,245,8,3,-585,-391,12,8,0
1,1,1,3,3,0,6,6,-640,-385,3,2,-1077,325,8,3,1
0,0,0,3,3,1,6,6,640,385,2,3,1077,-325,3,8,0
1,0,0,3,3,0,1,4,-1004,-699,2,2,-1964,-3451,2,4,0
0,1,1,3,3,1,4,1,1004,699,2,2,1964,3451,4,2,1
1,1,1,3,3,1,10,3,2561,691,6,3,3972,980,12,8,1
0,0,0,3,3,0,3,10,-2561,-691,3,6,-3972,-980,8,12,0
1,0,0,6,0,1,9,7,1252,1592,5,5,4209,3451,11,8,1
0,1,1,0,6,0,7,9,-1252,-1592,5,5,-4209,-3451,8,11,0
1,1,0,3,3,1,3,2,621,636,3,2,898,1407,6,4,1
0,0,1,3,3,0,2,3,-621,-636,2,3,-898,-1407,4,6,0
1,0,0,1,4,0,0,9,-1638,-791,1,1,-4052,-307,2,2,0
0,1,1,4,1,1,9,0,1638,791,1,1,4052,307,2,2,1
1,1,0,3,3,0,0,3,-2470,-942,3,9,-3057,-677,4,9,0
0,0,1,3,3,1,3,0,2470,942,9,3,3057,677,9,4,1
1,0,1,1,5,0,7,5,1288,1056,8,4,-938,-1193,11,8,0
0,1,0,5,1,1,5,7,-1288,-1056,4,8,938,1193,8,11,1
1,0,0,0,6,0,2,13,-1479,-1446,4,5,-5262,-3661,7,9,0
0,1,1,6,0,1,13,2,1479,1446,5,4,5262,3661,9,7,1
1,0,0,1,4,0,1,4,18,198,1,1,-1940,-769,2,3,0
0,1,1,4,1,1,4,1,-18,-198,1,1,1940,769,3,2,1
1,1,0,6,0,1,11,8,250,194,3,5,964,139,6,9,0
0,0,1,0,6,0,8,11,-250,-194,5,3,-964,-139,9,6,1
1,1,0,4,2,0,3,6,-330,-726,1,1,-1137,-1958,3,3,0
0,0,1,2,4,1,6,3,330,726,1,1,1137,1958,3,3,1
1,0,1,3,3,1,3,0,-1112,361,3,6,-1740,291,3,8,0
0,1,0,3,3,0,0,3,1112,-361,6,3,1740,-291,8,3,1
1,1,0,6,0,1,5,3,1133,856,0,0,4021,3822,6,2,1
0,0,1,0,6,0,3,5,-1133,-856,0,0,-4021,-3822,2,6,0
1,1,0,6,0,0,1,3,-157,-1251,1,0,-1258,-1010,3,4,0
0,0,1,0,6,1,3,1,157,1251,0,1,1258,1010,4,3,1
1,1,0,0,6,1,1,3,-903,-569,0,0,331,1415,3,0,1
0,0,1,6,0,0,3,1,903,569,0,0,-331,-1415,0,3,0
1,1,1,2,4,0,11,5,3016,1069,8,3,6594,4091,16,4,1
0,0,0,4,2,1,5,11,-3016,-1069,3,8,-6594,-4091,4,16,0
1,0,1,2,4,1,5,3,331,220,4,3,1345,1322,6,4,1
0,1,0,4,2,0,3,5,-331,-220,3,4,-1345,-1322,4,6,0
1,0,0,6,0,1,15,1,2136,2095,4,4,5323,3335,5,5,1
0,1,1,0,6,0,1,15,-2136,-2095,4,4,-5323,-3335,5,5,0
1,0,0,3,0,1,8,6,-868,209,2,5,971,1035,6,8,1
0,1,1,0,3,0,6,8,868,-209,5,2,-971,-1035,8,6,0
1,1,0,5,1,1,7,2,2805,1863,5,2,6036,4082,9,3,1
0,0,1,1,5,0,2,7,-2805,-1863,2,5,-6036,-4082,3,9,0
1,0,0,3,1,0,1,7,-20,422,3,2,-1640,-1141,8,9,0
0,1,1,1,3,1,7,1,20,-422,2,3,1640,1141,9,8,1
1,1,0,1,5,0,5,6,-242,-473,5,4,-3445,-2104,7,8,0
0,0,1,5,1,1,6,5,242,473,4,5,3445,2104,8,7,1
1,1,0,5,1,0,4,7,56,149,3,3,-828,-1101,8,7,0
0,0,1,1,5,1,7,4,-56,-149,3,3,828,1101,7,8,1
1,0,0,6,0,1,9,2,241,583,3,5,4765,1513,9,5,1
0,1,1,0,6,0,2,9,-241,-583,5,3,-4765,-1513,5,9,0
1,1,0,5,1,1,5,1,2623,57,8,3,3776,-494,10,3,1
0,0,1,1,5,0,1,5,-2623,-57,3,8,-3776,494,3,10,0
1,1,1,6,0,1,8,4,1267,858,5,1,5949,3886,11,3,1
0,0,0,0,6,0,4,8,-1267,-858,1,5,-5949,-3886,3,11,0
1,1,1,6,0,0,7,5,406,173,3,2,-423,-1662,7,8,1
0,0,0,0,6,1,5,7,-406,-173,2,3,423,1662,8,7,0
1,1,1,6,0,0,5,6,-192,-959,3,4,-675,-1961,4,4,1
0,0,0,0,6,1,6,5,192,959,4,3,675,1961,4,4,0
1,0,1,0,6,0,3,9,-3295,-2956,0,4,-6252,-6947,1,11,0
0,1,0,6,0,1,9,3,3295,2956,4,0,6252,6947,11,1,1
1,0,1,0,6,1,7,3,-1263,375,2,4,-156,1515,8,9,0
0,1,0,6,0,0,3,7,1263,-375,4,2,156,-1515,9,8,1
1,1,1,6,0,1,7,6,1347,-802,7,3,651,-2360,9,7,1
0,0,0,0,6,0,6,7,-1347,802,3,7,-651,2360,7,9,0
1,1,1,4,2,1,5,0,3580,2305,9,0,5163,3021,13,2,1
0,0,0,2,4,0,0,5,-3580,-2305,0,9,-5163,-3021,2,13,0
1,0,0,6,0,0,6,2,-32,-315,4,4,69,-148,6,6,1
0,1,1,0,6,1,2,6,32,315,4,4,-69,148,6,6,0
1,0,0,3,3,1,2,4,-1666,-1881,3,5,-2454,-4070,5,8,0
0,1,1,3,3,0,4,2,1666,1881,5,3,2454,4070,8,5,1
1,1,1,6,0,0,4,3,915,-30,2,1,855,436,6,5,1
0,0,0,0,6,1,3,4,-915,30,1,2,-855,-436,5,6,0
1,0,0,6,0,1,5,5,-963,-863,4,5,-1551,-2969,6,10,0
0,1,1,0,6,0,5,5,963,863,5,4,1551,2969,10,6,1
1,0,1,1,5,0,8,8,-369,751,1,1,-3900,-1395,3,8,0
0,1,0,5,1,1,8,8,369,-751,1,1,3900,1395,8,3,1
1,1,0,6,0,1,5,2,1167,532,2,1,2078,1618,4,4,1
0,0,1,0,6,0,2,5,-1167,-532,1,2,-2078,-1618,4,4,0
1,0,0,2,4,0,3,7,-532,196,1,2,-1003,-581,5,3,1
0,1,1,4,2,1,7,3,532,-196,2,1,1003,581,3,5,0
1,1,0,5,0,1,14,2,1689,1625,5,6,6178,3013,10,9,1
0,0,1,0,5,0,2,14,-1689,-1625,6,5,-6178,-3013,9,10,0
1,1,1,4,2,1,4,4,-107,-22,3,4,-174,84,3,4,1
0,0,0,2,4,0,4,4,107,22,4,3,174,-84,4,3,0
1,1,1,2,4,1,12,4,864,28,4,3,1071,-2095,7,7,1
0,0,0,4,2,0,4,12,-864,-28,3,4,-1071,2095,7,7,0
1,1,1,4,0,1,2,1,1642,175,4,1,3652,2049,9,2,1
0,0,0,0,4,0,1,2,-1642,-175,1,4,-3652,-2049,2,9,0
1,0,1,3,3,0,6,5,2650,1504,5,2,3379,2747,10,5,1
0,1,0,3,3,1,5,6,-2650,-1504,2,5,-3379,-2747,5,10,0
1,0,1,3,3,1,4,4,642,657,2,2,1571,892,5,5,1
0,1,0,3,3,0,4,4,-642,-657,2,2,-1571,-892,5,5,0
1,1,0,6,0,0,0,8,-1717,-1039,1,3,-2723,-797,2,4,1
0,0,1,0,6,1,8,0,1717,1039,3,1,2723,797,4,2,0
1,1,0,1,5,1,6,4,1030,-174,5,1,3682,1734,14,5,1
0,0,1,5,1,0,4,6,-1030,174,1,5,-3682,-1734,5,14,0
1,0,1,0,6,0,3,9,-187,288,0,1,-3026,-591,2,4,0
0,1,0,6,0,1,9,3,187,-288,1,0,3026,591,4,2,1
1,1,1,0,6,1,4,4,437,429,3,3,-1272,-1874,6,9,0
0,0,0,6,0,0,4,4,-437,-429,3,3,1272,1874,9,6,1
1,0,0,6,0,1,4,3,198,327,3,2,1211,260,6,5,0
0,1,1,0,6,0,3,4,-198,-327,2,3,-1211,-260,5,6,1
1,0,1,3,3,1,10,3,1563,929,6,4,-268,-1360,10,12,0
0,1,0,3,3,0,3,10,-1563,-929,4,6,268,1360,12,10,1
1,0,0,4,2,0,3,2,-1820,-782,1,4,-5308,-5095,4,13,0
0,1,1,2,4,1,2,3,1820,782,4,1,5308,5095,13,4,1
1,1,0,6,0,1,8,3,3766,2446,8,1,6950,4087,15,5,1
0,0,1,0,6,0,3,8,-3766,-2446,1,8,-6950,-4087,5,15,0
1,1,0,6,0,1,10,1,731,603,5,5,1161,-1792,7,11,0
0,0,1,0,6,0,1,10,-731,-603,5,5,-1161,1792,11,7,1
1,0,0,6,0,0,7,8,-1725,-1046,3,6,-3325,-1557,5,13,0
0,1,1,0,6,1,8,7,1725,1046,6,3,3325,1557,13,5,1
1,0,0,3,3,0,4,9,-986,-3158,6,6,-7903,-8671,7,16,0
0,1,1,3,3,1,9,4,986,3158,6,6,7903,8671,16,7,1
1,0,0,3,3,1,7,0,2966,1653,5,3,4065,3226,8,6,1
0,1,1,3,3,0,0,7,-2966,-1653,3,5,-4065,-3226,6,8,0
1,1,0,0,6,1,5,6,-526,-639,6,6,-297,-817,11,10,1
0,0,1,6,0,0,6,5,526,639,6,6,297,817,10,11,0
1,0,0,0,6,0,2,6,-1421,-438,1,5,-1530,407,6,7,0
0,1,1,6,0,1,6,2,1421,438,5,1,1530,-407,7,6,1
1,0,0,4,2,1,9,0,1308,181,7,5,1090,-799,10,9,1
0,1,1,2,4,0,0,9,-1308,-181,5,7,-1090,799,9,10,0
1,0,0,3,3,0,4,10,-2379,-1406,5,7,-8727,-6119,6,18,0
0,1,1,3,3,1,10,4,2379,1406,7,5,8727,6119,18,6,1
1,0,1,1,5,0,6,12,-4519,-1294,5,15,-8258,-2681,7,19,0
0,1,0,5,1,1,12,6,4519,1294,15,5,8258,2681,19,7,1
1,1,0,3,3,0,6,15,-4450,-3566,3,11,-12048,-7074,6,26,0
0,0,1,3,3,1,15,6,4450,3566,11,3,12048,7074,26,6,1
1,0,0,3,3,1,4,2,-187,399,0,1,2762,641,4,1,0
0,1,1,3,3,0,2,4,187,-399,1,0,-2762,-641,1,4,1
1,0,0,6,0,1,6,3,701,-44,5,5,3334,2453,10,5,1
0,1,1,0,6,0,3,6,-701,44,5,5,-3334,-2453,5,10,0
1,1,0,1,5,0,0,4,-1061,-441,1,1,-4628,-3836,1,4,0
0,0,1,5,1,1,4,0,1061,441,1,1,4628,3836,4,1,1
1,0,0,4,2,1,4,3,-1723,-298,2,4,4539,5088,10,4,1
0,1,1,2,4,0,3,4,1723,298,4,2,-4539,-5088,4,10,0
1,1,1,6,0,1,11,0,6757,4090,13,0,10159,7215,21,7,1
0,0,0,0,6,0,0,11,-6757,-4090,0,13,-10159,-7215,7,21,0
1,1,1,5,1,1,11,2,3429,2234,10,2,5055,2120,13,5,1
0,0,0,1,5,0,2,11,-3429,-2234,2,10,-5055,-2120,5,13,0
1,1,1,4,2,1,8,2,3232,1812,6,1,5169,2258,10,3,1
0,0,0,2,4,0,2,8,-3232,-1812,1,6,-5169,-2258,3,10,0
1,1,1,3,3,0,2,12,-1312,-348,3,3,-5355,-2781,5,8,0
0,0,0,3,3,1,12,2,1312,348,3,3,5355,2781,8,5,1
1,0,0,3,3,0,5,8,-791,429,5,5,-1742,372,7,8,0
0,1,1,3,3,1,8,5,791,-429,5,5,1742,-372,8,7,1
1,0,0,6,0,1,9,7,-109,-24,1,2,839,39,5,7,0
0,1,1,0,6,0,7,9,109,24,2,1,-839,-39,7,5,1
1,1,0,5,1,1,9,2,3213,1463,6,1,4765,1564,11,8,1
0,0,1,1,5,0,2,9,-3213,-1463,1,6,-4765,-1564,8,11,0
1,1,0,3,3,0,4,3,269,-80,4,3,-1385,-533,7,8,0
0,0,1,3,3,1,3,4,-269,80,3,4,1385,533,8,7,1
1,1,0,6,0,1,8,4,1282,235,4,0,1990,-85,8,3,0
0,0,1,0,6,0,4,8,-1282,-235,0,4,-1990,85,3,8,1
1,1,0,4,2,1,5,9,308,-794,6,4,-2931,-3964,9,13,0
0,0,1,2,4,0,9,5,-308,794,4,6,2931,3964,13,9,1
1,0,1,0,3,0,0,5,-895,412,0,1,-2154,-1419,1,3,1
0,1,0,3,0,1,5,0,895,-412,1,0,2154,1419,3,1,0
1,1,0,3,0,0,5,9,397,-728,5,4,-4088,-3530,6,12,0
0,0,1,0,3,1,9,5,-397,728,4,5,4088,3530,12,6,1
1,1,0,6,0,1,11,5,1635,523,2,0,3017,-969,5,3,0
0,0,1,0,6,0,5,11,-1635,-523,0,2,-3017,969,3,5,1
1,1,1,5,1,1,9,2,3102,814,6,1,7225,3817,10,1,1
0,0,0,1,5,0,2,9,-3102,-814,1,6,-7225,-3817,1,10,0
1,0,1,1,5,0,0,4,-1842,-713,0,1,-3710,-405,2,4,0
0,1,0,5,1,1,4,0,1842,713,1,0,3710,405,4,2,1
1,0,1,1,5,0,6,6,-1221,-1855,2,3,-1260,-154,3,5,0
0,1,0,5,1,1,6,6,1221,1855,3,2,1260,154,5,3,1
1,0,1,3,3,1,4,2,-883,-481,1,2,1654,2480,7,3,1
0,1,0,3,3,0,2,4,883,481,2,1,-1654,-2480,3,7,0
1,0,1,0,6,0,2,2,-1207,145,1,2,-2086,396,1,3,0
0,1,0,6,0,1,2,2,1207,-145,2,1,2086,-396,3,1,1
1,1,0,6,0,1,9,2,2095,1495,2,2,6245,833,6,4,1
0,0,1,0,6,0,2,9,-2095,-1495,2,2,-6245,-833,4,6,0
1,0,0,6,0,1,6,2,886,174,4,2,3712,1624,8,4,1
0,1,1,0,6,0,2,6,-886,-174,2,4,-3712,-1624,4,8,0
1,1,1,1,5,0,6,9,-835,-471,7,8,-2618,-776,12,13,0
0,0,0,5,1,1,9,6,835,471,8,7,2618,776,13,12,1
1,0,0,4,2,1,9,3,1602,510,5,3,4290,2219,10,5,0
0,1,1,2,4,0,3,9,-1602,-510,3,5,-4290,-2219,5,10,1
1,1,0,3,3,0,2,3,-318,-866,0,0,-913,-1940,3,5,0
0,0,1,3,3,1,3,2,318,866,0,0,913,1940,5,3,1
1,0,0,6,0,1,6,1,554,1370,3,2,1039,1961,4,5,1
0,1,1,0,6,0,1,6,-554,-1370,2,3,-1039,-1961,5,4,0
1,1,0,4,2,1,3,5,106,-650,3,4,-287,-1022,4,5,1
0,0,1,2,4,0,5,3,-106,650,4,3,287,1022,5,4,0
1,0,1,6,0,1,4,4,-310,299,1,1,846,468,3,2,1
0,1,0,0,6,0,4,4,310,-299,1,1,-846,-468,2,3,0
1,1,0,4,2,1,4,5,-189,-764,3,3,-1034,-2071,5,7,0
0,0,1,2,4,0,5,4,189,764,3,3,1034,2071,7,5,1
1,1,1,5,1,1,7,3,3036,1710,6,2,4806,4039,9,3,1
